web-scraper-order,web-scraper-start-url,church-link,church-link-href,hymn-pagination,hymn-selector,hymn-selector-href,hymn-title,hymn-lyrics,delimited-hymn-lyrics
1667509621-245,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,Hymn 304    Tinokutendai baba,https://nziyo.com/methodist_hymn/tinokutendai-baba_hymn-304/,Methodist Shona Hymn 304,"Tinokutendai baba

Nemvura yamunotipa

Inokudza mbeu dzedu,

Tinokohwa nokufara.



Panguva yomunhuruka

Tinorima minda yedu,

Tichidyara mbeu dzose

Dzinochengwa nemi baba.



Dakara nguva isvike

zvose zvaibva muminda,

Tigokohwa zvakawanda

Mapfunde, zvose nezviyo.



Tinokuomberai baba

Norudo rwenyu rukuru

Ruripo rini narini

Kumazuva namakore.



Uyai vanhu tiimbe

Rwiyo rwokukudza baba

Titende zvipo zvikuru

zvatakakohwa muminda.","Tinokutendai baba<EOV><EOV>Nemvura yamunotipa<EOV><EOV>Inokudza mbeu dzedu,<EOV><EOV>Tinokohwa nokufara.<EOV><EOV><EOV><EOV>Panguva yomunhuruka<EOV><EOV>Tinorima minda yedu,<EOV><EOV>Tichidyara mbeu dzose<EOV><EOV>Dzinochengwa nemi baba.<EOV><EOV><EOV><EOV>Dakara nguva isvike<EOV><EOV>zvose zvaibva muminda,<EOV><EOV>Tigokohwa zvakawanda<EOV><EOV>Mapfunde, zvose nezviyo.<EOV><EOV><EOV><EOV>Tinokuomberai baba<EOV><EOV>Norudo rwenyu rukuru<EOV><EOV>Ruripo rini narini<EOV><EOV>Kumazuva namakore.<EOV><EOV><EOV><EOV>Uyai vanhu tiimbe<EOV><EOV>Rwiyo rwokukudza baba<EOV><EOV>Titende zvipo zvikuru<EOV><EOV>zvatakakohwa muminda."
1667509624-246,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,"Hymn 303    Hongu, Mwari wakanaka",https://nziyo.com/methodist_hymn/hongu-mwari-wakanaka_hymn-303/,Methodist Shona Hymn 303,"Hongu, Mwari wakanaka;

Panyika napamakungwa

Kuna mazwi anorira

Kuti Mwari wakanaka.



Nero zuva rovheneka

Rofuka pasi nechedza,

Nenyenyedzi dzenge dzoti:

Idi Mwari wakanaka.



Neshiriwo dzinorira

Nemvura yomunhuruka,

Nomwando wofefetera,

zvoti: Mwari wakanaka.



Ndinozvinzwawo nemhepo,

Pamwe nomo mumakomo,

Nechadenga chotaura,

zvoti: Mwari wakanaka.



zvose zvisikwa zvodaro;

Takasikwa naNyadenga;

Nomunhuwo arumbidze,

Ati: Mwari wakanaka,



Nezvi zvipo zvenyu Ishe,

zvikuru kudya kwedenga

Kwengoni neshoko zvoti,

Titi: Mwari wakanaka.","Hongu, Mwari wakanaka;<EOV><EOV>Panyika napamakungwa<EOV><EOV>Kuna mazwi anorira<EOV><EOV>Kuti Mwari wakanaka.<EOV><EOV><EOV><EOV>Nero zuva rovheneka<EOV><EOV>Rofuka pasi nechedza,<EOV><EOV>Nenyenyedzi dzenge dzoti:<EOV><EOV>Idi Mwari wakanaka.<EOV><EOV><EOV><EOV>Neshiriwo dzinorira<EOV><EOV>Nemvura yomunhuruka,<EOV><EOV>Nomwando wofefetera,<EOV><EOV>zvoti: Mwari wakanaka.<EOV><EOV><EOV><EOV>Ndinozvinzwawo nemhepo,<EOV><EOV>Pamwe nomo mumakomo,<EOV><EOV>Nechadenga chotaura,<EOV><EOV>zvoti: Mwari wakanaka.<EOV><EOV><EOV><EOV>zvose zvisikwa zvodaro;<EOV><EOV>Takasikwa naNyadenga;<EOV><EOV>Nomunhuwo arumbidze,<EOV><EOV>Ati: Mwari wakanaka,<EOV><EOV><EOV><EOV>Nezvi zvipo zvenyu Ishe,<EOV><EOV>zvikuru kudya kwedenga<EOV><EOV>Kwengoni neshoko zvoti,<EOV><EOV>Titi: Mwari wakanaka."
1667509626-247,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,"Hymn 302    Uyai, vanhu, tiimbe",https://nziyo.com/methodist_hymn/uyai-vanhu-tiimbe_hymn-302/,Methodist Shona Hymn 302,"Uyai, vanhu, tiimbe

Rwiyo rwapamasutso;

zviyo zvose zvachekwa,

Takakohwa muminda;

Jehovha wakatipa

zvose zvatinoshaya;

Uyai kumba yake,

Ngatimukurumbidze.



Tiri munda waMwari,

Anotsvaka kwatiri

zviyo zvakanakisa

zvibve mumwoyo yedu;

Mapumhuri nehura,

Shure kwezvo zvoibva,

Ishe tinoda kuva

zviyo zvakanakisa.



Nokuti Mwari wedu

Achauya kucheka,

Achapisa nomoto

Sawi rose romunda;

Achatuma kumunda

Nhume dzake dzedenga

Kuzoisa zvokudya

Mudura rake guru.



Nazvino uyai She

Kohwai zviyo zvenyu;

Kukurai vatendi,

Vabvisei muzvivi;

Muvatsvenise chose

Vave mudura renyu;

Uyai nengirozi,

Uyai, Ishe Jesu.","Uyai, vanhu, tiimbe<EOV><EOV>Rwiyo rwapamasutso;<EOV><EOV>zviyo zvose zvachekwa,<EOV><EOV>Takakohwa muminda;<EOV><EOV>Jehovha wakatipa<EOV><EOV>zvose zvatinoshaya;<EOV><EOV>Uyai kumba yake,<EOV><EOV>Ngatimukurumbidze.<EOV><EOV><EOV><EOV>Tiri munda waMwari,<EOV><EOV>Anotsvaka kwatiri<EOV><EOV>zviyo zvakanakisa<EOV><EOV>zvibve mumwoyo yedu;<EOV><EOV>Mapumhuri nehura,<EOV><EOV>Shure kwezvo zvoibva,<EOV><EOV>Ishe tinoda kuva<EOV><EOV>zviyo zvakanakisa.<EOV><EOV><EOV><EOV>Nokuti Mwari wedu<EOV><EOV>Achauya kucheka,<EOV><EOV>Achapisa nomoto<EOV><EOV>Sawi rose romunda;<EOV><EOV>Achatuma kumunda<EOV><EOV>Nhume dzake dzedenga<EOV><EOV>Kuzoisa zvokudya<EOV><EOV>Mudura rake guru.<EOV><EOV><EOV><EOV>Nazvino uyai She<EOV><EOV>Kohwai zviyo zvenyu;<EOV><EOV>Kukurai vatendi,<EOV><EOV>Vabvisei muzvivi;<EOV><EOV>Muvatsvenise chose<EOV><EOV>Vave mudura renyu;<EOV><EOV>Uyai nengirozi,<EOV><EOV>Uyai, Ishe Jesu."
1667509629-248,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,Hymn 301    Tinoirima minda,https://nziyo.com/methodist_hymn/tinoirima-minda-_hymn-301/,Methodist Shona Hymn 301,"Tinoirima minda.

Tinodyara mbeu,

Asi dzose dzinokudzwa

Nesimba raMwari;

Anozvituma zvose

zvokukudza mbeu,

Mhepo pamwe nezuva,

Mvura yakanaka.



   zvose zvatinazvo

   zvobva kuna Mwari;

   Ngativonge Ishe wedu

   Tivongere rudo.



Ndiye Musiki bedzi

wazvo zvose zvinhu,

Anoshongedza nyika

Namaruva ose.

Mhepo yamuterera,

Anodyisa shiri,

zvikuru nokwatiri

Anotipa kudya.



Tinovongera zvose

zvinotinakira,

Kudyara nokukohwa,

Noupenyu hwedu.

Torai zvatinopa

Tichivonga kwazvo;

Gam’chirai nengoni

Mwoyo yedu tose.","Tinoirima minda.<EOV><EOV>Tinodyara mbeu,<EOV><EOV>Asi dzose dzinokudzwa<EOV><EOV>Nesimba raMwari;<EOV><EOV>Anozvituma zvose<EOV><EOV>zvokukudza mbeu,<EOV><EOV>Mhepo pamwe nezuva,<EOV><EOV>Mvura yakanaka.<EOV><EOV><EOV><EOV>   zvose zvatinazvo<EOV><EOV>   zvobva kuna Mwari;<EOV><EOV>   Ngativonge Ishe wedu<EOV><EOV>   Tivongere rudo.<EOV><EOV><EOV><EOV>Ndiye Musiki bedzi<EOV><EOV>wazvo zvose zvinhu,<EOV><EOV>Anoshongedza nyika<EOV><EOV>Namaruva ose.<EOV><EOV>Mhepo yamuterera,<EOV><EOV>Anodyisa shiri,<EOV><EOV>zvikuru nokwatiri<EOV><EOV>Anotipa kudya.<EOV><EOV><EOV><EOV>Tinovongera zvose<EOV><EOV>zvinotinakira,<EOV><EOV>Kudyara nokukohwa,<EOV><EOV>Noupenyu hwedu.<EOV><EOV>Torai zvatinopa<EOV><EOV>Tichivonga kwazvo;<EOV><EOV>Gam’chirai nengoni<EOV><EOV>Mwoyo yedu tose."
1667509632-249,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,Hymn 300    Ishe baba titarirei,https://nziyo.com/methodist_hymn/ishe-baba-titarirei_hymn-300/,Methodist Shona Hymn 300,"Ishe baba titarirei,

Nedzo tsitsi dzenyu,

Isu tese tasangana

Tiri mberi kwenyu.



Inzwai kuchema kwedu

Tinosuwa kwazvo;

onai kushaya kwedu

Tiitirei tsitsi.



Nyika yose yakaoma

Nokuoma uku,

Heyi mhuri ine nzara

zvose zvinopera.



Tiitirei tsitsi She

Tinovimba nemi;

Tokumbira mvura zvino

Kunyorozva pasi.","Ishe baba titarirei,<EOV><EOV>Nedzo tsitsi dzenyu,<EOV><EOV>Isu tese tasangana<EOV><EOV>Tiri mberi kwenyu.<EOV><EOV><EOV><EOV>Inzwai kuchema kwedu<EOV><EOV>Tinosuwa kwazvo;<EOV><EOV>onai kushaya kwedu<EOV><EOV>Tiitirei tsitsi.<EOV><EOV><EOV><EOV>Nyika yose yakaoma<EOV><EOV>Nokuoma uku,<EOV><EOV>Heyi mhuri ine nzara<EOV><EOV>zvose zvinopera.<EOV><EOV><EOV><EOV>Tiitirei tsitsi She<EOV><EOV>Tinovimba nemi;<EOV><EOV>Tokumbira mvura zvino<EOV><EOV>Kunyorozva pasi."
1667509634-250,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,"Hymn 299    Mvura yazonaya, chipo chenyu baba",https://nziyo.com/methodist_hymn/mvura-yazonaya-chipo-chenyu-baba_hymn-299/,Methodist Shona Hymn 299,"Mvura yazonaya, chipo chenyu baba,

Musiki wazvose kudenga napasi;

Panguva yapera takamhura isu;

Mvura yanonoka, Mwari wakanganwa



Torima nesimba rinobva kwamuri,

Tirere kuhope zvodiridzwa nemi,

Tose tinorerwa mweya nomuviri,

Narwo rudo rwenyu rusingasarudze.



Munotipa chando pamwaka wegore,

Kotevera zuva, koita makore;

Todyara mbeu dzamakatipa zvino.

Murongi mukuru, Musiki wazvose.



Makasika zvose, nyenyedzi kudenga,

Nzizi, namakomo, masvosve neshiri;

Tipei kutenda, tipire kwamuri

zvose zvapanyika, miviri nemweya.



Jesu wozokohwa nemhuri yedenga,

Ngative mukati medura raMwari,

Tiri vanorerwa murudo rwaJesu,

Vadyi venhaka pamwe naye kudenga.","Mvura yazonaya, chipo chenyu baba,<EOV><EOV>Musiki wazvose kudenga napasi;<EOV><EOV>Panguva yapera takamhura isu;<EOV><EOV>Mvura yanonoka, Mwari wakanganwa<EOV><EOV><EOV><EOV>Torima nesimba rinobva kwamuri,<EOV><EOV>Tirere kuhope zvodiridzwa nemi,<EOV><EOV>Tose tinorerwa mweya nomuviri,<EOV><EOV>Narwo rudo rwenyu rusingasarudze.<EOV><EOV><EOV><EOV>Munotipa chando pamwaka wegore,<EOV><EOV>Kotevera zuva, koita makore;<EOV><EOV>Todyara mbeu dzamakatipa zvino.<EOV><EOV>Murongi mukuru, Musiki wazvose.<EOV><EOV><EOV><EOV>Makasika zvose, nyenyedzi kudenga,<EOV><EOV>Nzizi, namakomo, masvosve neshiri;<EOV><EOV>Tipei kutenda, tipire kwamuri<EOV><EOV>zvose zvapanyika, miviri nemweya.<EOV><EOV><EOV><EOV>Jesu wozokohwa nemhuri yedenga,<EOV><EOV>Ngative mukati medura raMwari,<EOV><EOV>Tiri vanorerwa murudo rwaJesu,<EOV><EOV>Vadyi venhaka pamwe naye kudenga."
1667509637-251,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,Hymn 298    Kudzai Mwari mukuru,https://nziyo.com/methodist_hymn/kudzai-mwari-mukuru_hymn-298/,Methodist Shona Hymn 298,"Kudzai Mwari mukuru!

Rumbidzai mose!

wakatipa gore idzva

Ngaakurumbidzwe.



wakatichengeta Iye

Gore rapfuura;

Tose tiri mberi kwake,

Nezvipiko zvedu.



Tinokuvongai baba

Nedzo tsitsi dzenyu

Tinozvipira kwamuri

Nayo mwoyo yedu.



Toda kukurumbidzai

Namabasa edu

Toda kutevera Jesu

Tiende kudenga.



Dzose nguva dzatinadzo

Dzive dzenyu Ishe;

Namasimba edu ose

Apirwe kwamuri.","Kudzai Mwari mukuru!<EOV><EOV>Rumbidzai mose!<EOV><EOV>wakatipa gore idzva<EOV><EOV>Ngaakurumbidzwe.<EOV><EOV><EOV><EOV>wakatichengeta Iye<EOV><EOV>Gore rapfuura;<EOV><EOV>Tose tiri mberi kwake,<EOV><EOV>Nezvipiko zvedu.<EOV><EOV><EOV><EOV>Tinokuvongai baba<EOV><EOV>Nedzo tsitsi dzenyu<EOV><EOV>Tinozvipira kwamuri<EOV><EOV>Nayo mwoyo yedu.<EOV><EOV><EOV><EOV>Toda kukurumbidzai<EOV><EOV>Namabasa edu<EOV><EOV>Toda kutevera Jesu<EOV><EOV>Tiende kudenga.<EOV><EOV><EOV><EOV>Dzose nguva dzatinadzo<EOV><EOV>Dzive dzenyu Ishe;<EOV><EOV>Namasimba edu ose<EOV><EOV>Apirwe kwamuri."
1667509639-252,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,"Hymn 297    Mwari baba, muve nesu",https://nziyo.com/methodist_hymn/mwari-baba-muve-nesu_hymn-297/,Methodist Shona Hymn 297,"Mwari baba, muve nesu,

Mutichengete usiku

Mutiite vana venyu,

Parima tivhenekerwe



Jesu, runyararo rwedu,

bvisai zvakaipa zvedu;

Revai dama, tinunurwe,

Parima tivhenekerwe.



Mweya douyai kwatiri,

Titsvenisei usiku;

Mwoyo ive musha wenyu,

Parima tivhenekerwe.



Vatatumumwe sederai;

Ivai nesu paupenyu,

Ivai nesu napakufa;

Parima tivhenekerwe.","Mwari baba, muve nesu,<EOV><EOV>Mutichengete usiku<EOV><EOV>Mutiite vana venyu,<EOV><EOV>Parima tivhenekerwe<EOV><EOV><EOV><EOV>Jesu, runyararo rwedu,<EOV><EOV>bvisai zvakaipa zvedu;<EOV><EOV>Revai dama, tinunurwe,<EOV><EOV>Parima tivhenekerwe.<EOV><EOV><EOV><EOV>Mweya douyai kwatiri,<EOV><EOV>Titsvenisei usiku;<EOV><EOV>Mwoyo ive musha wenyu,<EOV><EOV>Parima tivhenekerwe.<EOV><EOV><EOV><EOV>Vatatumumwe sederai;<EOV><EOV>Ivai nesu paupenyu,<EOV><EOV>Ivai nesu napakufa;<EOV><EOV>Parima tivhenekerwe."
1667509642-253,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/30/,Hymn 296    Mumwe musi ava mauro,https://nziyo.com/methodist_hymn/mumwe-musi-ava-mauro_hymn-296/,Methodist Shona Hymn 296,"Mumwe musi ava mauro,

Varwere vakaungana,

Panyasi paJesu Ishe,

Vakaenda norufaro.



Nanhasi isu tauya,

Tosedera nezvirwere;

Mumhu wenyu hatione,

Toziva kuti muripo.



Tandai madzudzo edu;

Vamwe vanorwara kwazvo;

Vamwe havanyatsokudai;

Vamwe vakarasa rudo.



Vamwe vakaneta pano,

Vakashaya ruyamuro;

Vamwe vane hama dzavo

Dzinovatambudza kwazvo.



Vose vanoda zororo,

Vanoda ruregerero;

Vanoda kukushandirai

Tonzwa kuipa mumwoyo.



Kristu imi muri Munhu,

Makamboedzwa zvikuru;

Meso enyu anoona

zvatinotsvaka kuvanza.



Simba renyu richigere;

Hamuna zvinokundika.

Tinzweiwo maurano

Tirapwe netsitsi dzenyu.","Mumwe musi ava mauro,<EOV><EOV>Varwere vakaungana,<EOV><EOV>Panyasi paJesu Ishe,<EOV><EOV>Vakaenda norufaro.<EOV><EOV><EOV><EOV>Nanhasi isu tauya,<EOV><EOV>Tosedera nezvirwere;<EOV><EOV>Mumhu wenyu hatione,<EOV><EOV>Toziva kuti muripo.<EOV><EOV><EOV><EOV>Tandai madzudzo edu;<EOV><EOV>Vamwe vanorwara kwazvo;<EOV><EOV>Vamwe havanyatsokudai;<EOV><EOV>Vamwe vakarasa rudo.<EOV><EOV><EOV><EOV>Vamwe vakaneta pano,<EOV><EOV>Vakashaya ruyamuro;<EOV><EOV>Vamwe vane hama dzavo<EOV><EOV>Dzinovatambudza kwazvo.<EOV><EOV><EOV><EOV>Vose vanoda zororo,<EOV><EOV>Vanoda ruregerero;<EOV><EOV>Vanoda kukushandirai<EOV><EOV>Tonzwa kuipa mumwoyo.<EOV><EOV><EOV><EOV>Kristu imi muri Munhu,<EOV><EOV>Makamboedzwa zvikuru;<EOV><EOV>Meso enyu anoona<EOV><EOV>zvatinotsvaka kuvanza.<EOV><EOV><EOV><EOV>Simba renyu richigere;<EOV><EOV>Hamuna zvinokundika.<EOV><EOV>Tinzweiwo maurano<EOV><EOV>Tirapwe netsitsi dzenyu."
1667509647-254,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,Hymn 285    Mudzongeri wakabuda,https://nziyo.com/methodist_hymn/mudzongeri-wakabuda_hymn-285/,Methodist Shona Hymn 285,"Mudzongeri wakabuda

Kundokusha mbeu dzake.

wakakusha mbeu dzake

Dzaakanga asarudza.



Dzimwe mbeu dzakawira

Pane ivhu romunzira

Dzakatsikwa Idzombeu

Shiri dzikanonga yose.



Dzimwe mbeu dzakawira

Muvhu ririparuware

Hadzina kukura mbewu

Muvhu risina zvokudya.



Dzimwe mbeu dzakawira

Muvhu rakamera minzwa

Minzwa ikakura nadzo

Minzwa ikavhunga mbeu.



Dzimwe mbeu dzakawira

Muvhu riya rakanaka

Dzamera dzakabereka

zvibereko zvine zana.



Mbeu ishoko raMwari

Mwoyo wangu ndiro ivhu

Mwoyo wangu ubereke

zvibereko zvamazana.



baba ngandidzivirirwe

Kune mhandu dzomunyika

Ndivewo anobereka

zvibereko zvamazana.",Mudzongeri wakabuda<EOV><EOV>Kundokusha mbeu dzake.<EOV><EOV>wakakusha mbeu dzake<EOV><EOV>Dzaakanga asarudza.<EOV><EOV><EOV><EOV>Dzimwe mbeu dzakawira<EOV><EOV>Pane ivhu romunzira<EOV><EOV>Dzakatsikwa Idzombeu<EOV><EOV>Shiri dzikanonga yose.<EOV><EOV><EOV><EOV>Dzimwe mbeu dzakawira<EOV><EOV>Muvhu ririparuware<EOV><EOV>Hadzina kukura mbewu<EOV><EOV>Muvhu risina zvokudya.<EOV><EOV><EOV><EOV>Dzimwe mbeu dzakawira<EOV><EOV>Muvhu rakamera minzwa<EOV><EOV>Minzwa ikakura nadzo<EOV><EOV>Minzwa ikavhunga mbeu.<EOV><EOV><EOV><EOV>Dzimwe mbeu dzakawira<EOV><EOV>Muvhu riya rakanaka<EOV><EOV>Dzamera dzakabereka<EOV><EOV>zvibereko zvine zana.<EOV><EOV><EOV><EOV>Mbeu ishoko raMwari<EOV><EOV>Mwoyo wangu ndiro ivhu<EOV><EOV>Mwoyo wangu ubereke<EOV><EOV>zvibereko zvamazana.<EOV><EOV><EOV><EOV>baba ngandidzivirirwe<EOV><EOV>Kune mhandu dzomunyika<EOV><EOV>Ndivewo anobereka<EOV><EOV>zvibereko zvamazana.
1667509649-255,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,Hymn 284    Ishe woutsvene,https://nziyo.com/methodist_hymn/ishe-woutsvene-_hymn-284/,Methodist Shona Hymn 284,"Ishe woutsvene.

Tinzwei isu;

zvatinopfugama,

Tiropafadzwe.



Nyange muri m’tsvene,

Ishe wedenga,

Munotiterera

Pakunamata



Tichiri vaduku,

Hatina simba;

Titungamirei

Munzira yenyu.



Tidzivei pamhosva

Mazuva ose;

Yamurai isu

Tide’mi moga.



zvatinoshovedzwa

Nemi kudenga,

Tichazodaira:

Tauya Ishe.","Ishe woutsvene.<EOV><EOV>Tinzwei isu;<EOV><EOV>zvatinopfugama,<EOV><EOV>Tiropafadzwe.<EOV><EOV><EOV><EOV>Nyange muri m’tsvene,<EOV><EOV>Ishe wedenga,<EOV><EOV>Munotiterera<EOV><EOV>Pakunamata<EOV><EOV><EOV><EOV>Tichiri vaduku,<EOV><EOV>Hatina simba;<EOV><EOV>Titungamirei<EOV><EOV>Munzira yenyu.<EOV><EOV><EOV><EOV>Tidzivei pamhosva<EOV><EOV>Mazuva ose;<EOV><EOV>Yamurai isu<EOV><EOV>Tide’mi moga.<EOV><EOV><EOV><EOV>zvatinoshovedzwa<EOV><EOV>Nemi kudenga,<EOV><EOV>Tichazodaira:<EOV><EOV>Tauya Ishe."
1667509652-256,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,Hymn 283    Nditungamire kuna She Jesu,https://nziyo.com/methodist_hymn/nditungamire-kuna-she-jesu_hymn-283/,Methodist Shona Hymn 283,"Nditungamire kuna She Jesu;

Ndiyamure kuti ndimude,

Ndiye M’ponisi, ndingamutende,

Ndoda kumuona, ndiratidze.



Nditungamire, ndiye Mufudzi,

Mwoyo wake wakapfavisa;

Anotinzwira tsitsi norudo,

Anondidana mwana wake.



Ndouya Jesu, M’ponisi wangu,

Ndokutendai, ndozvipira,

Ndigam’chirei netsitsi dzenyu,

Ndinoda kufanana nemi.","Nditungamire kuna She Jesu;<EOV><EOV>Ndiyamure kuti ndimude,<EOV><EOV>Ndiye M’ponisi, ndingamutende,<EOV><EOV>Ndoda kumuona, ndiratidze.<EOV><EOV><EOV><EOV>Nditungamire, ndiye Mufudzi,<EOV><EOV>Mwoyo wake wakapfavisa;<EOV><EOV>Anotinzwira tsitsi norudo,<EOV><EOV>Anondidana mwana wake.<EOV><EOV><EOV><EOV>Ndouya Jesu, M’ponisi wangu,<EOV><EOV>Ndokutendai, ndozvipira,<EOV><EOV>Ndigam’chirei netsitsi dzenyu,<EOV><EOV>Ndinoda kufanana nemi."
1667509655-257,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,Hymn 282    Kamwenje kangu aka,https://nziyo.com/methodist_hymn/kamwenje-kangu-aka_hymn-282/,Methodist Shona Hymn 282,"Kamwenje kangu aka

Ndoda kabvire,

Kamwenje kangu aka

Ndoda kabvire.

   Kabvire, kabvire, kabvire.



Kasavande mumbiya

Ndoda kabvire.



Handidi kukadzima,

Ndoda kabvire.



Kabvire She asvike,

Ndoda kabvire.","Kamwenje kangu aka<EOV><EOV>Ndoda kabvire,<EOV><EOV>Kamwenje kangu aka<EOV><EOV>Ndoda kabvire.<EOV><EOV>   Kabvire, kabvire, kabvire.<EOV><EOV><EOV><EOV>Kasavande mumbiya<EOV><EOV>Ndoda kabvire.<EOV><EOV><EOV><EOV>Handidi kukadzima,<EOV><EOV>Ndoda kabvire.<EOV><EOV><EOV><EOV>Kabvire She asvike,<EOV><EOV>Ndoda kabvire."
1667509657-258,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,Hymn 281    Ishe Mwari ndiitei,https://nziyo.com/methodist_hymn/ishe-mwari-ndiitei_hymn-281/,Methodist Shona Hymn 281,"Ishe Mwari ndiitei

Kuti ndive mwenje,

Unovhenekera vose

Pandinenge ndiri.



Ishe Mwari ndiitei

Kuti ndive ruva,

Rinofadzisa vanhu

Vanogara neni.



Ishe Mwari ndiitei

Kuti ndive rwiyo

Runofadza vanochema,

Runondifadzawo.



Ishe Mwari ndiitei

Kuti ndive m’donzvo

Kuti ndiyamure ivo

Vakapera simba.



Ishe Mwari ndiitei

Kuti ndive rumbo,

Rworudo norwokutenda

Mune nzira dzenyu.","Ishe Mwari ndiitei<EOV><EOV>Kuti ndive mwenje,<EOV><EOV>Unovhenekera vose<EOV><EOV>Pandinenge ndiri.<EOV><EOV><EOV><EOV>Ishe Mwari ndiitei<EOV><EOV>Kuti ndive ruva,<EOV><EOV>Rinofadzisa vanhu<EOV><EOV>Vanogara neni.<EOV><EOV><EOV><EOV>Ishe Mwari ndiitei<EOV><EOV>Kuti ndive rwiyo<EOV><EOV>Runofadza vanochema,<EOV><EOV>Runondifadzawo.<EOV><EOV><EOV><EOV>Ishe Mwari ndiitei<EOV><EOV>Kuti ndive m’donzvo<EOV><EOV>Kuti ndiyamure ivo<EOV><EOV>Vakapera simba.<EOV><EOV><EOV><EOV>Ishe Mwari ndiitei<EOV><EOV>Kuti ndive rumbo,<EOV><EOV>Rworudo norwokutenda<EOV><EOV>Mune nzira dzenyu."
1667509660-259,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,Hymn 280    Ndokutendai baba,https://nziyo.com/methodist_hymn/ndokutendai-baba_hymn-280/,Methodist Shona Hymn 280,"Ndokutendai baba

Nesimba randinaro,

Nokuti ndinogona

Kufamba nokumhanya.



Ndokutendai baba

Navashamwari vangu,

Nokuti tinotamba

Tifare pamwe chete.



Ndokutendai baba

Nebasa randinaro,

Kudzidza nokuimba

Nokubatsira vamwe.","Ndokutendai baba<EOV><EOV>Nesimba randinaro,<EOV><EOV>Nokuti ndinogona<EOV><EOV>Kufamba nokumhanya.<EOV><EOV><EOV><EOV>Ndokutendai baba<EOV><EOV>Navashamwari vangu,<EOV><EOV>Nokuti tinotamba<EOV><EOV>Tifare pamwe chete.<EOV><EOV><EOV><EOV>Ndokutendai baba<EOV><EOV>Nebasa randinaro,<EOV><EOV>Kudzidza nokuimba<EOV><EOV>Nokubatsira vamwe."
1667509662-260,https://nziyo.com/,Methodist Hymns,https://nziyo.com/methodist_hymn/,https://nziyo.com/methodist_hymn/page/28/,"Hymn 279    baba, tinotenda",https://nziyo.com/methodist_hymn/baba-tinotenda_hymn-279/,Methodist Shona Hymn 279,"baba, tinotenda,

Nezvipo zvenyu,

Miti namaruva,

Mhuka neshiri.



   Tidzidzisei She

   Kuva netsitsi

   Kuzvisikwa zvose

   zviri panyika.



Mhuka dzokurima

Nokutakura,

Dzimwe dzinochenga

Isu mumisha.



Neshiri dzedenga

Dzinoimbisa,

Dzinorwisa mhandu

Dzedu muminda.","baba, tinotenda,<EOV><EOV>Nezvipo zvenyu,<EOV><EOV>Miti namaruva,<EOV><EOV>Mhuka neshiri.<EOV><EOV><EOV><EOV>   Tidzidzisei She<EOV><EOV>   Kuva netsitsi<EOV><EOV>   Kuzvisikwa zvose<EOV><EOV>   zviri panyika.<EOV><EOV><EOV><EOV>Mhuka dzokurima<EOV><EOV>Nokutakura,<EOV><EOV>Dzimwe dzinochenga<EOV><EOV>Isu mumisha.<EOV><EOV><EOV><EOV>Neshiri dzedenga<EOV><EOV>Dzinoimbisa,<EOV><EOV>Dzinorwisa mhandu<EOV><EOV>Dzedu muminda."
